UF
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MS
MS
MS
MS
MS
MS
MS
MS
MS
MS
MT
MT
MT
MT
MT
MT
MT
MT
PA
PA
PA
PA
PA
PA
PA
PA
PA
PA
PA
PB
PE
PE
PE
PE
PE
PE
PE
PE
PI
PI
PI
PR
PR
PR
PR
PR
PR
PR
PR
PR
RJ
RJ
RJ
RN
RN
RN
RN
RN
RO
RO
RO
RO
RO
RR
RR
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SE
SE
SE
SE
SE
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
TO
TO
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
AC
AC
AC
AL
AL
AL
BA
BA
BA
BA
BA
BA
BA
BA
BA
BA
BA
BA
BA
CE
CE
CE
CE
CE
CE
CE
CE
DF
DF
DF
DF
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
MA
MA
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MS
MT
MT
MT
MT
MT
MT
MT
MT
MT
MT
PA
PA
PA
PA
PA
PA
PA
PA
PA
PB
PE
PE
PE
PE
PI
PI
PI
PI
PR
PR
PR
PR
PR
PR
PR
PR
RJ
RJ
RJ
RJ
RJ
RO
RO
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
RS
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SC
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
  
  
  
  
  
  
  
  
  
  
AC
AC
AL
AL
AL
AL
AM
BA
CE
CE
CE
CE
CE
CE
CE
CE
CE
CE
DF
DF
DF
DF
DF
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
ES
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
GO
MA
MA
MA
MA
MA
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MG
MS
MS
MS
MT
MT
MT
MT
MT
MT
PB
PB
PE
PE
PI
PR
PR
PR
PR
PR
RJ
RJ
RJ
RJ
RJ
RJ
RJ
RJ
RN
RN
RN
RN
RO
RR
RS
RS
RS
RS
RS
RS
RS
RS
SC
SC
SC
SC
SC
SC
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
SP
  
  
  
  
  
  
  
  
  
  
  
