MARCA_ARMA
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
ROSSI (AMADEO ROSSI S.A.)                                             
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
IMBEL                                                                 
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
CARACAL INTERNATIONAL                                                 
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
HK (HECKLER & KOCH, H&K)                                              
JERICHO                                                               
NORINCO NZ                                                            
SIG SAUER (SIG SAUER GMBH)                                            
SIG SAUER (SIG SAUER GMBH)                                            
WALTHER ARMS                                                          
WALTHER ARMS                                                          
N�O IDENTIFICADA                                                      
N�O IDENTIFICADA                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
BERSA                                                                 
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
IMBEL                                                                 
TAURUS ARMAS S.A.                                                     
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
ROSSI (AMADEO ROSSI S.A.)                                             
IMBEL                                                                 
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
IMBEL                                                                 
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
BERSA                                                                 
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
GLOCK GMBH (�USTRIA)                                                  
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
SMITH & WESSON                                                        
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
IMBEL                                                                 
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
92                                                                    
BERETTA (PIETRO BERETTA S.P.A.)                                       
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
JERICHO                                                               
JERICHO                                                               
NORINCO NZ                                                            
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
ROSSI (AMADEO ROSSI S.A.)                                             
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
IMBEL                                                                 
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
