ano_emissao;mes_emissao;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2025;05;RS;BOM JESUS                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;RS;BOQUEIR�O DO LE�O                  ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;05;RS;CANDEL�RIA                         ;Defesa Pessoal         ;Ativo - V�lido;Regional  ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;M;1
2025;05;RS;CANOAS                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;RS;CARAZINHO                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;05;RS;CARAZINHO                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;CAXIAS DO SUL                      ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;CAXIAS DO SUL                      ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;2
2025;05;RS;CHARQUEADAS                        ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;CHUVISCA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;CRUZEIRO DO SUL                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ;.380 ACP                                          ;F;1
2025;05;RS;ENCANTADO                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;ENCRUZILHADA DO SUL                ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;05;RS;ERNESTINA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;RS;ESTEIO                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;GRAVATA�                           ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;GRAVATA�                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;RS;GRAVATA�                           ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;RS;LAJEADO                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;RS;MOSTARDAS                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;05;RS;NOVA SANTA RITA                    ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;RS;NOVO HAMBURGO                      ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;N�O-ME-TOQUE                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;PELOTAS                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;RS;PELOTAS                            ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;RS;PORTO ALEGRE                       ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;RS;PORTO ALEGRE                       ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;M;1
2025;05;RS;PORTO ALEGRE                       ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;05;RS;PORTO ALEGRE                       ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;RS;PORTO ALEGRE                       ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;RS;RIO GRANDE                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;RS;RIO GRANDE                         ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;RS;RIO PARDO                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;RS;SANTA CRUZ DO SUL                  ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;SANTA CRUZ DO SUL                  ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;05;RS;SANTA MARIA                        ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;SANTANA DO LIVRAMENTO              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;SANTO �NGELO                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;SANTO �NGELO                       ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;F;1
2025;05;RS;SOBRADINHO                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;RS;SOLEDADE                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;05;RS;S�O BORJA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;05;RS;S�O SEP�                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;M;1
2025;05;RS;S�O VICENTE DO SUL                 ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;TRINDADE DO SUL                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;05;RS;VERA CRUZ                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;05;RS;VIAM�O                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;RS;VIAM�O                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;RS;VIAM�O                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;38
2025;05;SC;CAMBORI�                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;05;SC;FLORIAN�POLIS                      ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;SC;TUBAR�O                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;SE;ITABAIANA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;05;SE;NOSSA SENHORA DAS DORES            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;05;SE;PEDRA MOLE                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;SP;ARUJ�                              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ;.380                                              ;M;1
2025;05;SP;BAURU                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;BEBEDOURO                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;SP;BOTUCATU                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;CARAGUATATUBA                      ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;CARAPICU�BA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;CES�RIO LANGE                      ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;CES�RIO LANGE                      ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;SP;FERRAZ DE VASCONCELOS              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;FERRAZ DE VASCONCELOS              ;Funcional              ;Vencido       ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;FRANCO DA ROCHA                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;05;SP;GUARUJ�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;GUARULHOS                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;SP;GUARULHOS                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;GUARULHOS                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;SP;IBI�NA                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;INDAIATUBA                         ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;ITANHA�M                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;ITAPECERICA DA SERRA               ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;ITAPEVI                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;ITA�                               ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;JAGUARI�NA                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;05;SP;JALES                              ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;JUNDIA�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;MAIRIPOR�                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;05;SP;MAIRIPOR�                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;PAUL�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;SP;PIRACAIA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;05;SP;PIRAJU                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;PRAIA GRANDE                       ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;7
2025;05;SP;PRESIDENTE PRUDENTE                ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;2
2025;05;SP;REGISTRO                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;REGISTRO                           ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;SANTO ANDR�                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;SANTO ANDR�                        ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;SANTOS                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;05;SP;SANTOS                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;05;SP;S�O CAETANO DO SUL                 ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;S�O PAULO                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;SP;S�O PAULO                          ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;SP;S�O PAULO                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;7
2025;05;SP;S�O PAULO                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;7
2025;05;SP;S�O PAULO                          ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;S�O PAULO                          ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;6
2025;05;SP;S�O PAULO                          ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;S�O ROQUE                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;S�O VICENTE                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;TABO�O DA SERRA                    ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;TAIA�U                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;TAI�VA                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;TAI�VA                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;TAQUARITUBA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;TAQUARITUBA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;05;SP;TATU�                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;05;SP;TATU�                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;TAUBAT�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;SP;VARGEM GRANDE PAULISTA             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;05;TO;ARAGUA�NA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;05;TO;PALMAS                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;36                                                ;M;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;CARACAL INTERNATIONAL                                                 ;9 mm                                              ; ;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;9 mm                                              ;M;3
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;9 mm                                              ; ;3
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;9x19mm                                            ;M;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;9x19mm                                            ; ;2
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;HK (HECKLER & KOCH, H&K)                                              ;9 mm                                              ; ;2
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;JERICHO                                                               ;9x19mm                                            ; ;4
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;NORINCO NZ                                                            ;9 mm                                              ; ;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;SIG SAUER (SIG SAUER GMBH)                                            ;9 mm                                              ; ;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;SIG SAUER (SIG SAUER GMBH)                                            ;9x19mm                                            ; ;4
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;WALTHER ARMS                                                          ;9 mm                                              ;F;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Pistola                                           ;WALTHER ARMS                                                          ;9 mm                                              ;M;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Submetralhadora                                   ;N�O IDENTIFICADA                                                      ;9 mm                                              ; ;1
2025;05;  ;                                   ;Seguran�a Dignit�rio   ;Vencido       ;Nacional  ;Submetralhadora                                   ;N�O IDENTIFICADA                                                      ;9x19mm                                            ; ;1
2025;06;AC;RIO BRANCO                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;2
2025;06;AC;RIO BRANCO                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;06;AC;RIO BRANCO                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;06;AL;ARAPIRACA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;1
2025;06;AL;CAMPO ALEGRE                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;06;AL;TEOT�NIO VILELA                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;06;AM;MANAUS                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;06;AM;MANAUS                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;06;AM;MANAUS                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;06;AM;MANAUS                             ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;4
2025;06;BA;CANAVIEIRAS                        ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;BA;FEIRA DE SANTANA                   ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;06;BA;ILH�US                             ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;BA;ITAMB�                             ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;BA;JUAZEIRO                           ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;06;BA;SALVADOR                           ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;06;BA;SALVADOR                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;CE;AQUIRAZ                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;CE;CANIND�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;06;CE;CASCAVEL                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;06;CE;CAUCAIA                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;06;CE;CAUCAIA                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;7
2025;06;CE;CAUCAIA                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;8
2025;06;CE;CHOROZINHO                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;CE;CRATE�S                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;CE;EUS�BIO                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;06;CE;FORTALEZA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;06;CE;FORTALEZA                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;30
2025;06;CE;FORTALEZA                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;74
2025;06;CE;FORTALEZA                          ;Funcional              ;Vencido       ;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;06;CE;FORTALEZA                          ;Funcional              ;Vencido       ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;06;CE;HORIZONTE                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;06;CE;MARACANA�                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;06;CE;MARACANA�                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;8
2025;06;CE;MARACANA�                          ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
